Date,StreamOut_Q,HortSroff2Stream_Q,DunnSroff2Stream_Q,Interflow2Stream_Q,Stream2Unsat_Q,StreamExchng2Sat_Q,Canopy_S,SnowPweqv_S,Imperv_S,Dprst_S,Cap_S,Grav_S,Unsat_S,Sat_S,UnsatStream_S,Lake_S,Stream_S,Precip_Q,NetBoundaryFlow2Sat_Q,NetWellFlow_Q,BoundaryStreamFlow_Q,CanopyEvap_Q,SnowEvap_Q,ImpervEvap_Q,DprstEvap_Q,CapET_Q,SwaleEvap_Q,UnsatET_Q,SatET_Q,LakeEvap_Q,DunnInterflow2Lake_Q,HortSroff2Lake_Q,Lake2Unsat_Q,LakeExchng2Sat_Q,SoilDrainage2Unsat_Q,Sat2Grav_Q,RechargeUnsat2Sat_Q,Infil2Soil_Q,KKITER
07/27/1990,  0.7601055E+04,  0.0000000E+00,  0.1734306E+03,  0.1049617E+04,  0.0000000E+00, -0.6338958E+04,  0.0000000E+00,  0.2403103E+04,  0.0000000E+00,  0.0000000E+00,  0.7222112E+06,  0.6987524E+05,  0.1511381E+08,  0.3032267E+09,  0.3569761E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367484E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3974957E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5989910E+03,  0.6105572E+04,  0.6968461E+04,  0.6315639E+03,    1
07/28/1990,  0.7430257E+04,  0.0000000E+00,  0.1604726E+03,  0.8693939E+03,  0.0000000E+00, -0.6338866E+04,  0.0000000E+00,  0.1847615E+04,  0.0000000E+00,  0.0000000E+00,  0.6893003E+06,  0.6487376E+05,  0.1510732E+08,  0.3032214E+09,  0.3569449E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367512E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4304218E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4936607E+03,  0.6097843E+04,  0.6987552E+04,  0.5554872E+03,    1
07/29/1990,  0.7290384E+04,  0.0000000E+00,  0.1587324E+03,  0.7509259E+03,  0.0000000E+00, -0.6338750E+04,  0.0000000E+00,  0.1410786E+04,  0.0000000E+00,  0.0000000E+00,  0.6617651E+06,  0.5955039E+05,  0.1510068E+08,  0.3032161E+09,  0.3567554E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367524E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3807916E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3963387E+03,  0.6089831E+04,  0.7036032E+04,  0.4368296E+03,    1
07/30/1990,  0.7261992E+04,  0.0000000E+00,  0.1576120E+03,  0.7713829E+03,  0.0000000E+00, -0.6336471E+04,  0.0000000E+00,  0.1049872E+04,  0.0000000E+00,  0.0000000E+00,  0.6326044E+06,  0.5544869E+05,  0.1509397E+08,  0.3032109E+09,  0.3566435E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367507E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3845570E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3213791E+03,  0.6082687E+04,  0.7035800E+04,  0.3609141E+03,    1
07/31/1990,  0.7227775E+04,  0.0000000E+00,  0.1566926E+03,  0.7180136E+03,  0.0000000E+00, -0.6334041E+04,  0.0000000E+00,  0.7687332E+03,  0.0000000E+00,  0.0000000E+00,  0.6065110E+06,  0.5158583E+05,  0.1508718E+08,  0.3032057E+09,  0.3566174E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367483E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3519163E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2468388E+03,  0.6075815E+04,  0.7032745E+04,  0.2811384E+03,    1
08/01/1990,  0.7214437E+04,  0.0000000E+00,  0.1559274E+03,  0.7289392E+03,  0.0000000E+00, -0.6331120E+04,  0.0000000E+00,  0.5780385E+03,  0.0000000E+00,  0.0000000E+00,  0.5831934E+06,  0.4842050E+05,  0.1508026E+08,  0.3032005E+09,  0.3566708E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367451E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3166502E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1927562E+03,  0.6069004E+04,  0.7116031E+04,  0.1906947E+03,    1
08/02/1990,  0.7690259E+04,  0.7136563E-01,  0.4302889E+03,  0.1018454E+04,  0.0000000E+00, -0.6318509E+04,  0.1612806E+05,  0.3931956E+03,  0.0000000E+00,  0.0000000E+00,  0.5811596E+06,  0.5007424E+05,  0.1507329E+08,  0.3031954E+09,  0.3570313E+04,  0.0000000E+00,  0.0000000E+00,  0.3759348E+05, -0.3367382E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2353399E+02,  0.0000000E+00,  0.2646128E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1606644E+03,  0.6063940E+04,  0.7132318E+04,  0.2162666E+05,    1
08/03/1990,  0.7390351E+04,  0.0000000E+00,  0.1584062E+03,  0.9048559E+03,  0.0000000E+00, -0.6316010E+04,  0.0000000E+00,  0.2890218E+03,  0.0000000E+00,  0.0000000E+00,  0.5603296E+06,  0.4839522E+05,  0.1506634E+08,  0.3031903E+09,  0.3572516E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367307E+03,  0.0000000E+00,  0.0000000E+00,  0.1612806E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2746190E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1464550E+03,  0.6058489E+04,  0.7095478E+04,  0.1041737E+03,    1
08/04/1990,  0.7397868E+04,  0.0000000E+00,  0.1600881E+03,  0.9041161E+03,  0.0000000E+00, -0.6314045E+04,  0.0000000E+00,  0.2084009E+03,  0.0000000E+00,  0.0000000E+00,  0.5350919E+06,  0.4647717E+05,  0.1505940E+08,  0.3031851E+09,  0.3575255E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3367225E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3210750E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1170955E+03,  0.6052456E+04,  0.7065890E+04,  0.8062090E+02,    1
08/05/1990,  0.7435641E+04,  0.2651680E-01,  0.2522485E+03,  0.8555314E+03,  0.0000000E+00, -0.6308554E+04,  0.7719567E+04,  0.1116204E+03,  0.0000000E+00,  0.0000000E+00,  0.5161868E+06,  0.4586388E+05,  0.1505245E+08,  0.3031800E+09,  0.3575562E+04,  0.0000000E+00,  0.0000000E+00,  0.1611149E+05, -0.3367131E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.9230549E+01,  0.0000000E+00,  0.3283423E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1021952E+03,  0.6046311E+04,  0.7046167E+04,  0.8479447E+04,    1
08/06/1990,  0.7237891E+04,  0.0000000E+00,  0.1562103E+03,  0.7353099E+03,  0.0000000E+00, -0.6309188E+04,  0.0000000E+00,  0.8138620E+02,  0.0000000E+00,  0.0000000E+00,  0.4931143E+06,  0.4387312E+05,  0.1504546E+08,  0.3031749E+09,  0.3574973E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3366985E+03,  0.0000000E+00,  0.0000000E+00,  0.7719567E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3016030E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.8131811E+02,  0.6039673E+04,  0.7079940E+04,  0.3023424E+02,    1
08/07/1990,  0.7299524E+04,  0.1767787E-01,  0.2188947E+03,  0.7840866E+03,  0.0000000E+00, -0.6305310E+04,  0.5147549E+04,  0.3190768E+02,  0.0000000E+00,  0.0000000E+00,  0.4733445E+06,  0.4336390E+05,  0.1503843E+08,  0.3031698E+09,  0.3574501E+04,  0.0000000E+00,  0.0000000E+00,  0.1074099E+05, -0.3366834E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6146135E+01,  0.0000000E+00,  0.3087192E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7429230E+02,  0.6033410E+04,  0.7106042E+04,  0.5636759E+04,    1
08/08/1990,  0.8223101E+04,  0.6184559E+01,  0.7573040E+03,  0.1309226E+04,  0.0000000E+00, -0.6285090E+04,  0.1613144E+05,  0.1650139E+01,  0.0000000E+00,  0.0000000E+00,  0.4932742E+06,  0.5097691E+05,  0.1503139E+08,  0.3031647E+09,  0.3579560E+04,  0.0000000E+00,  0.0000000E+00,  0.6444596E+05, -0.3366681E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3715255E+02,  0.0000000E+00,  0.2980274E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6677483E+02,  0.6029727E+04,  0.7101519E+04,  0.5344899E+05,    1
08/09/1990,  0.7479423E+04,  0.0000000E+00,  0.1585264E+03,  0.9307561E+03,  0.0000000E+00, -0.6289090E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4781332E+06,  0.4873216E+05,  0.1502439E+08,  0.3031596E+09,  0.3581541E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3366524E+03,  0.0000000E+00,  0.0000000E+00,  0.1613144E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2226288E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5994517E+02,  0.6024773E+04,  0.7068245E+04,  0.1650139E+01,    1
08/10/1990,  0.7443267E+04,  0.0000000E+00,  0.1608314E+03,  0.1017901E+04,  0.0000000E+00, -0.6290348E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4610397E+06,  0.4713120E+05,  0.1501743E+08,  0.3031545E+09,  0.3583850E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3366335E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2347922E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5487840E+02,  0.6018375E+04,  0.7014566E+04,  0.0000000E+00,    1
08/11/1990,  0.7410951E+04,  0.0000000E+00,  0.1585910E+03,  0.9489795E+03,  0.0000000E+00, -0.6283875E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4446680E+06,  0.4561945E+05,  0.1501049E+08,  0.3031494E+09,  0.3581964E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3366143E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2273812E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5107057E+02,  0.6013287E+04,  0.6993880E+04,  0.0000000E+00,    1
08/12/1990,  0.7367294E+04,  0.0000000E+00,  0.1580149E+03,  0.9144032E+03,  0.0000000E+00, -0.6284334E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4289767E+06,  0.4425317E+05,  0.1500351E+08,  0.3031443E+09,  0.3581709E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3365948E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2194371E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4926470E+02,  0.6007844E+04,  0.7029469E+04,  0.0000000E+00,    1
08/13/1990,  0.7338542E+04,  0.0000000E+00,  0.1575595E+03,  0.8901762E+03,  0.0000000E+00, -0.6281575E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4134773E+06,  0.4304253E+05,  0.1499646E+08,  0.3031393E+09,  0.3580508E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3365752E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2161786E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4718253E+02,  0.6002648E+04,  0.7097582E+04,  0.0000000E+00,    1
08/14/1990,  0.7298839E+04,  0.0000000E+00,  0.1568197E+03,  0.8471373E+03,  0.0000000E+00, -0.6280423E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3993386E+06,  0.4192519E+05,  0.1498941E+08,  0.3031342E+09,  0.3579548E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3365549E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2020394E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4564488E+02,  0.5997520E+04,  0.7099584E+04,  0.0000000E+00,    1
08/15/1990,  0.7278967E+04,  0.0000000E+00,  0.1565303E+03,  0.8399268E+03,  0.0000000E+00, -0.6278725E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3864694E+06,  0.4097825E+05,  0.1498237E+08,  0.3031292E+09,  0.3578927E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3365319E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1876679E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4541716E+02,  0.5992541E+04,  0.7089007E+04,  0.0000000E+00,    1
08/16/1990,  0.7279219E+04,  0.0000000E+00,  0.1570390E+03,  0.8501121E+03,  0.0000000E+00, -0.6276170E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3799351E+06,  0.4018820E+05,  0.1497533E+08,  0.3031242E+09,  0.3578656E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3365087E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1225978E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4529964E+02,  0.5987858E+04,  0.7079228E+04,  0.0000000E+00,    1
08/17/1990,  0.7446076E+04,  0.0000000E+00,  0.1742384E+03,  0.1070666E+04,  0.0000000E+00, -0.6269466E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3743335E+06,  0.3990320E+05,  0.1496829E+08,  0.3031192E+09,  0.3580551E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3364854E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1057991E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4613361E+02,  0.5984354E+04,  0.7093137E+04,  0.0000000E+00,    1
08/18/1990,  0.7576779E+04,  0.0000000E+00,  0.1837576E+03,  0.1169018E+04,  0.0000000E+00, -0.6261976E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3725789E+06,  0.3973444E+05,  0.1496127E+08,  0.3031141E+09,  0.3583322E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3364620E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6504972E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4719963E+02,  0.5981607E+04,  0.7067402E+04,  0.0000000E+00,    1
08/19/1990,  0.1119087E+05,  0.3609347E+02,  0.2215659E+04,  0.3469606E+04,  0.0000000E+00, -0.6194322E+04,  0.1612635E+05,  0.0000000E+00,  0.1290243E+02,  0.0000000E+00,  0.4951667E+06,  0.6357702E+05,  0.1495426E+08,  0.3031092E+09,  0.3609305E+04,  0.0000000E+00,  0.0000000E+00,  0.1664854E+06, -0.3364380E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2425012E+02,  0.0000000E+00,  0.4106154E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5155247E+02,  0.5987553E+04,  0.7065207E+04,  0.1502858E+06,    1
08/20/1990,  0.9119373E+04,  0.0000000E+00,  0.2813154E+03,  0.2198566E+04,  0.0000000E+00, -0.6191150E+04,  0.2049258E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4965686E+06,  0.6118731E+05,  0.1494727E+08,  0.3031042E+09,  0.3612813E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3364138E+03,  0.0000000E+00,  0.0000000E+00,  0.1407709E+05,  0.0000000E+00,  0.1290243E+02,  0.0000000E+00,  0.4444214E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5445166E+02,  0.5990717E+04,  0.7046274E+04,  0.0000000E+00,    1
08/21/1990,  0.8614753E+04,  0.0000000E+00,  0.2925815E+03,  0.2107193E+04,  0.0000000E+00, -0.6208437E+04,  0.1536740E+01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4904759E+06,  0.5914182E+05,  0.1494029E+08,  0.3030992E+09,  0.3606259E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3363889E+03,  0.0000000E+00,  0.0000000E+00,  0.2047721E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1166448E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5677594E+02,  0.5982896E+04,  0.7039851E+04,  0.0000000E+00,    1
08/22/1990,  0.8344622E+04,  0.0000000E+00,  0.2379482E+03,  0.1793404E+04,  0.0000000E+00, -0.6219421E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4791216E+06,  0.5712248E+05,  0.1493326E+08,  0.3030943E+09,  0.3602697E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3363633E+03,  0.0000000E+00,  0.0000000E+00,  0.1536740E+01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1726405E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5795474E+02,  0.5979730E+04,  0.7091055E+04,  0.0000000E+00,    1
08/23/1990,  0.8056967E+04,  0.0000000E+00,  0.1871180E+03,  0.1539035E+04,  0.0000000E+00, -0.6229113E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4673843E+06,  0.5512086E+05,  0.1492626E+08,  0.3030893E+09,  0.3598356E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3363376E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1792904E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5852134E+02,  0.5974700E+04,  0.7055133E+04,  0.0000000E+00,    1
08/24/1990,  0.7855475E+04,  0.0000000E+00,  0.1793866E+03,  0.1395694E+04,  0.0000000E+00, -0.6237059E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4570801E+06,  0.5328562E+05,  0.1491930E+08,  0.3030843E+09,  0.3595558E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3363109E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1647525E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5881789E+02,  0.5969803E+04,  0.7022396E+04,  0.0000000E+00,    1
08/25/1990,  0.7785909E+04,  0.0000000E+00,  0.1794345E+03,  0.1356863E+04,  0.0000000E+00, -0.6239473E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4525953E+06,  0.5172743E+05,  0.1491232E+08,  0.3030793E+09,  0.3594188E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3362842E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1041324E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5914808E+02,  0.5965622E+04,  0.7039103E+04,  0.0000000E+00,    1
08/26/1990,  0.7923845E+04,  0.0000000E+00,  0.2283018E+03,  0.1545138E+04,  0.0000000E+00, -0.6235156E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4484080E+06,  0.5070298E+05,  0.1490537E+08,  0.3030743E+09,  0.3595107E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3362566E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.9340760E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6018715E+02,  0.5962644E+04,  0.7017218E+04,  0.0000000E+00,    1
08/27/1990,  0.8025359E+04,  0.0000000E+00,  0.2591077E+03,  0.1570502E+04,  0.0000000E+00, -0.6228859E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4397515E+06,  0.4987521E+05,  0.1489844E+08,  0.3030693E+09,  0.3596755E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3362288E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1355377E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6136073E+02,  0.5960523E+04,  0.6990289E+04,  0.0000000E+00,    1
08/28/1990,  0.7912104E+04,  0.0000000E+00,  0.1929976E+03,  0.1389089E+04,  0.0000000E+00, -0.6228656E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4299564E+06,  0.4893638E+05,  0.1489151E+08,  0.3030643E+09,  0.3596687E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3362009E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1504685E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6201808E+02,  0.5957003E+04,  0.6996467E+04,  0.0000000E+00,    1
08/29/1990,  0.7720008E+04,  0.0000000E+00,  0.1780545E+03,  0.1264759E+04,  0.0000000E+00, -0.6232641E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4208594E+06,  0.4799450E+05,  0.1488462E+08,  0.3030592E+09,  0.3595114E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3361719E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1448577E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6240809E+02,  0.5952096E+04,  0.6955984E+04,  0.0000000E+00,    1
